[15:16:33] [main/INFO]: ModLauncher running: args [--username, binbin, --version, 1.20.1, --gameDir, C:\Users\hkbin\Desktop\workdir\client\.minecraft, --assetsDir, C:\Users\hkbin\Desktop\workdir\client\.minecraft\assets, --assetIndex, 5, --uuid, 93a30eff4aa73845b616e60cbf31752b, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, msa, --versionType, HMCL 3.5.8.249, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.1, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[15:16:33] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.9 by Azul Systems, Inc.; OS Windows 10 arch amd64 version 10.0
[15:16:34] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[15:16:34] [main/INFO]: Trying GL version 4.6
[15:16:34] [main/INFO]: Requested GL version 4.6 got version 4.6
[15:16:34] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/hkbin/Desktop/workdir/client/.minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[15:16:34] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce GTX 1060 5GB/PCIe/SSE2 GL version 4.6.0 NVIDIA 555.99, NVIDIA Corporation
		\-- puzzlesaccessapi 8.0.7
	- resourcefulconfig 2.1.2
	- resourcefullib 2.1.25
	- sebastrnlib 4.0.0
	- solonion 1.2.7
	- stalwart_dungeons 1.2.8
	- starlight 1.1.2+forge.1cda73c
	- structure_gel 2.16.2
	- tact 1.1.6
	- tacz 1.0.1-hotfix
	- terrablender 3.0.1.7
	- tetra 6.3.0
	- tetracelium 1.2.0
	- tetranichematerials 1.0.0
	- tetranomicon 1.5.3-1.20.1
	- tetrasdelight 1.20.1-1
	- toolbooster 1.0-1.20.1
	- witheringboon 1.8.3
	- yet_another_config_lib_v3 3.5.0+1.20.1-forge
	- youkaishomecoming 2.2.5
	- yungsapi 1.20-Forge-4.0.5
	- yungsbridges 1.20-Forge-4.0.3
	- yungsextras 1.20-Forge-4.0.3
	- yungsmenutweaks 1.20.1-Forge-1.0.2
[15:16:42] [main/WARN]: Reference map 'itemselector.refmap.json' for l2itemselector.mixins.json could not be read. If this is a development environment you can ignore this message
[15:16:42] [main/WARN]: Reference map 'packetfixer-forge-forge-refmap.json' for packetfixer-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[15:16:42] [main/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[15:16:42] [main/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[15:16:43] [main/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in net/minecraft/world/level/storage/loot/functions/EnchantRandomlyFunction
[15:16:43] [main/INFO]: Replaced 1 calls to Enchantment#isDiscoverable() in net/minecraft/world/level/storage/loot/functions/EnchantRandomlyFunction
[15:16:43] [main/INFO]: Replaced 2 calls to Enchantment#getMaxLevel() in net/minecraft/world/inventory/AnvilMenu
[15:16:43] [main/WARN]: Error loading class: org/violetmoon/quark/content/tweaks/module/GoldToolsHaveFortuneModule (java.lang.ClassNotFoundException: org.violetmoon.quark.content.tweaks.module.GoldToolsHaveFortuneModule)
[15:16:43] [main/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[15:16:43] [main/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[15:16:43] [main/WARN]: Error loading class: com/hollingsworth/arsnouveau/common/items/SpellCrossbow (java.lang.ClassNotFoundException: com.hollingsworth.arsnouveau.common.items.SpellCrossbow)
[15:16:43] [main/WARN]: Error loading class: org/violetmoon/quark/content/client/tooltip/AttributeTooltips (java.lang.ClassNotFoundException: org.violetmoon.quark.content.client.tooltip.AttributeTooltips)
[15:16:44] [main/INFO]: Patching FishingHook#catchingFish
[15:16:44] [main/WARN]: Error loading class: com/supermartijn642/wirelesschargers/ChargerBlockEntity (java.lang.ClassNotFoundException: com.supermartijn642.wirelesschargers.ChargerBlockEntity)
[15:16:44] [main/WARN]: @Mixin target com.supermartijn642.wirelesschargers.ChargerBlockEntity was not found mixins.appflux.json:MixinChargerBlockEntity
[15:16:44] [main/WARN]: Error loading class: me/desht/pneumaticcraft/common/upgrades/PNCUpgradeImpl (java.lang.ClassNotFoundException: me.desht.pneumaticcraft.common.upgrades.PNCUpgradeImpl)
[15:16:44] [main/WARN]: @Mixin target me.desht.pneumaticcraft.common.upgrades.PNCUpgradeImpl was not found ad_astra_giselle_addon.mixin.forge.common.json:pneumaticcraft.PNCUpgradeImplInject
[15:16:44] [main/INFO]: [MemoryLeakFix] Will be applying 3 memory leak fixes!
[15:16:44] [main/INFO]: [MemoryLeakFix] Currently enabled memory leak fixes: [targetEntityLeak, biomeTemperatureLeak, hugeScreenshotLeak]
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.world.sky.WorldRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.world.sky.ClientWorldMixin' as rule 'mixin.features.render.world.sky' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.world.sky.BackgroundRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.gui.font.GlyphRendererMixin' as rule 'mixin.features.render.gui.font' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.gui.font.FontSetMixin' as rule 'mixin.features.render.gui.font' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.entity.shadows.EntityRenderDispatcherMixin' as rule 'mixin.features.render.entity' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.entity.fast_render.ModelPartMixin' as rule 'mixin.features.render.entity' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.entity.fast_render.CuboidMixin' as rule 'mixin.features.render.entity' (added by mods [oculus]) disables it and children
[15:16:44] [main/WARN]: Force-disabling mixin 'features.render.entity.cull.EntityRendererMixin' as rule 'mixin.features.render.entity' (added by mods [oculus]) disables it and children
[15:16:45] [main/WARN]: Error loading class: org/jetbrains/annotations/ApiStatus$Internal (java.lang.ClassNotFoundException: org.jetbrains.annotations.ApiStatus$Internal)
[15:16:45] [main/INFO]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.6).
[15:16:46] [main/WARN]: Invalid registry value type detected for PerfOS counters. Should be REG_DWORD. Ignoring: HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PerfOS\Performance\Disable Performance Counters.
[15:16:46] [main/INFO]: BeforeConstant is searching for constants in method with descriptor (Lnet/minecraft/network/chat/Component;Z)V
[15:16:46] [main/INFO]:   BeforeConstant found INTEGER constant: value = 0, intValue = null
[15:16:46] [main/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 0
[15:16:46] [main/INFO]:       BeforeConstant found Insn [ICONST_0] 
[15:16:46] [main/INFO]:   BeforeConstant found INTEGER constant: value = 60, intValue = null
[15:16:46] [main/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 1
[15:16:46] [main/INFO]:       BeforeConstant found IntInsn 60
[15:16:47] [main/INFO]: Patching EffectRenderingInventoryScreen#renderEffects
[15:16:47] [main/INFO]: Patching EffectRenderingInventoryScreen#renderEffects
[15:16:47] [pool-4-thread-1/INFO]: ModernFix reached bootstrap stage (16.06 s after launch)
[15:16:47] [pool-4-thread-1/WARN]: @Final field delegatesByName:Ljava/util/Map; in modernfix-forge.mixins.json:perf.forge_registry_alloc.ForgeRegistryMixin should be final
[15:16:47] [pool-4-thread-1/WARN]: @Final field delegatesByValue:Ljava/util/Map; in modernfix-forge.mixins.json:perf.forge_registry_alloc.ForgeRegistryMixin should be final
[15:16:47] [pool-4-thread-1/INFO]: Injecting BlockStateBase cache population hook into getOpacityIfCached from ca.spottedleaf.starlight.mixin.common.blockstate.BlockStateBaseMixin
[15:16:47] [pool-4-thread-1/INFO]: Injecting BlockStateBase cache population hook into isConditionallyFullOpaque from ca.spottedleaf.starlight.mixin.common.blockstate.BlockStateBaseMixin
[15:16:47] [pool-4-thread-1/INFO]: Replaced 2 calls to Enchantment#getMaxLevel() in net/minecraft/world/item/CreativeModeTabs
[15:16:47] [pool-4-thread-1/INFO]: Vanilla bootstrap took 748 milliseconds
[15:16:48] [pool-4-thread-1/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[15:16:48] [pool-4-thread-1/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[15:16:48] [pool-4-thread-1/INFO]: Replaced 2 calls to Enchantment#getMaxLevel() in net/minecraft/world/inventory/AnvilMenu
[15:16:49] [pool-4-thread-1/INFO]: Patching FishingHook#catchingFish
[15:16:49] [pool-4-thread-1/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in net/minecraft/world/level/storage/loot/functions/EnchantRandomlyFunction
[15:16:49] [pool-4-thread-1/INFO]: Replaced 1 calls to Enchantment#isDiscoverable() in net/minecraft/world/level/storage/loot/functions/EnchantRandomlyFunction
[15:16:50] [pool-4-thread-1/WARN]: Static binding violation: PRIVATE @Overwrite method m_47505_ in modernfix-common.mixins.json:perf.remove_biome_temperature_cache.BiomeMixin cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[15:16:50] [Render thread/WARN]: Assets URL 'union:/C:/Users/hkbin/Desktop/workdir/client/.minecraft/libraries/net/minecraft/client/1.20.1-20230612.114412/client-1.20.1-20230612.114412-srg.jar%23444!/assets/.mcassetsroot' uses unexpected schema
[15:16:50] [Render thread/WARN]: Assets URL 'union:/C:/Users/hkbin/Desktop/workdir/client/.minecraft/libraries/net/minecraft/client/1.20.1-20230612.114412/client-1.20.1-20230612.114412-srg.jar%23444!/data/.mcassetsroot' uses unexpected schema
[15:16:50] [Render thread/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[15:16:51] [Render thread/ERROR]: Failed to verify authentication
com.mojang.authlib.exceptions.InvalidCredentialsException: Status: 401
	at com.mojang.authlib.exceptions.MinecraftClientHttpException.toAuthenticationException(MinecraftClientHttpException.java:56) ~[authlib-4.0.43.jar%23111!/:?]
	at com.mojang.authlib.yggdrasil.YggdrasilUserApiService.fetchProperties(YggdrasilUserApiService.java:156) ~[authlib-4.0.43.jar%23111!/:?]
	at com.mojang.authlib.yggdrasil.YggdrasilUserApiService.<init>(YggdrasilUserApiService.java:55) ~[authlib-4.0.43.jar%23111!/:?]
	at com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.createUserApiService(YggdrasilAuthenticationService.java:124) ~[authlib-4.0.43.jar%23111!/:?]
	at net.minecraft.client.Minecraft.m_193585_(Minecraft.java:649) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.<init>(Minecraft.java:413) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.main.Main.main(Main.java:182) ~[1.20.1.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.3.1.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.3.1.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.3.1.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
Caused by: com.mojang.authlib.exceptions.MinecraftClientHttpException: Status: 401
	at com.mojang.authlib.minecraft.client.MinecraftClient.readInputStream(MinecraftClient.java:85) ~[authlib-4.0.43.jar%23111!/:?]
	at com.mojang.authlib.minecraft.client.MinecraftClient.get(MinecraftClient.java:48) ~[authlib-4.0.43.jar%23111!/:?]
	at com.mojang.authlib.yggdrasil.YggdrasilUserApiService.fetchProperties(YggdrasilUserApiService.java:129) ~[authlib-4.0.43.jar%23111!/:?]
	... 20 more
[15:16:51] [Render thread/INFO]: Setting user: binbin
[15:16:51] [Render thread/INFO]: Bypassed Mojang DFU
[15:16:51] [Render thread/INFO]: BeforeConstant is searching for constants in method with descriptor (Lnet/minecraft/network/chat/Component;Lnet/minecraft/client/GuiMessageTag;)V
[15:16:51] [Render thread/INFO]:   BeforeConstant found STRING constant: value = , stringValue = null
[15:16:51] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 0
[15:16:51] [Render thread/INFO]:       BeforeConstant found LdcInsn 
[15:16:51] [Render thread/INFO]:   BeforeConstant found STRING constant: value = \\r, stringValue = null
[15:16:51] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 1
[15:16:51] [Render thread/INFO]:       BeforeConstant found LdcInsn \\r
[15:16:51] [Render thread/INFO]:   BeforeConstant found STRING constant: value = 
, stringValue = null
[15:16:51] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 2
[15:16:51] [Render thread/INFO]:       BeforeConstant found LdcInsn 

[15:16:51] [Render thread/INFO]:   BeforeConstant found STRING constant: value = \\n, stringValue = null
[15:16:51] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 3
[15:16:51] [Render thread/INFO]:       BeforeConstant found LdcInsn \\n
[15:16:51] [Render thread/INFO]:   BeforeConstant found CLASS constant: value = Ljava/lang/String;, typeValue = null
[15:16:51] [Render thread/INFO]:   BeforeConstant found STRING constant: value = [{}] [CHAT] {}, stringValue = null
[15:16:51] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 4
[15:16:51] [Render thread/INFO]:       BeforeConstant found LdcInsn [{}] [CHAT] {}
[15:16:51] [Render thread/INFO]:   BeforeConstant found STRING constant: value = [CHAT] {}, stringValue = null
[15:16:51] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 5
[15:16:51] [Render thread/INFO]:       BeforeConstant found LdcInsn [CHAT] {}
[15:16:51] [Render thread/INFO]: Backend library: LWJGL version 3.3.1 build 7
[15:16:51] [Render thread/WARN]: Applying workaround: Prevent the NVIDIA OpenGL driver from using broken optimizations (NVIDIA_THREADED_OPTIMIZATIONS)
[15:16:51] [Render thread/INFO]: OpenGL Vendor: NVIDIA Corporation
[15:16:51] [Render thread/INFO]: OpenGL Renderer: NVIDIA GeForce GTX 1060 5GB/PCIe/SSE2
[15:16:51] [Render thread/INFO]: OpenGL Version: 4.6.0 NVIDIA 555.99
[15:16:51] [Render thread/INFO]: Debug functionality is disabled.
[15:16:51] [Render thread/INFO]: OpenGL 4.5 detected, enabling DSA.
[15:16:51] [Render thread/INFO]: Shaders are disabled because no valid shaderpack is selected
[15:16:51] [Render thread/INFO]: Shaders are disabled
[15:16:52] [modloading-worker-0/INFO]: Loaded maxhealthfix for Forge.
[15:16:52] [modloading-worker-0/INFO]: Base
[15:16:52] [modloading-worker-0/INFO]: LowDragLib is initializing on platform: Forge
[15:16:52] [modloading-worker-0/INFO]: Hello 1.20.1 Create!
[15:16:52] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[15:16:52] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[15:16:52] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[15:16:52] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[15:16:52] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[15:16:52] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[15:16:52] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
[15:16:53] [modloading-worker-0/INFO]: Loading Noisium.
[15:16:53] [modloading-worker-0/INFO]: Deep Aether: Registering Aether Lost Content compat items
[15:16:53] [modloading-worker-0/INFO]: Deep Aether: Registering Aether Lost Content compat items
[15:16:53] [modloading-worker-0/INFO]: Forge mod loading, version 47.3.1, for MC 1.20.1 with MCP 20230612.114412
[15:16:53] [modloading-worker-0/INFO]: MinecraftForge v47.3.1 Initialized
[15:16:53] [modloading-worker-0/INFO]: Registering S2C receiver with id architectury:sync_ids
[15:16:53] [modloading-worker-0/INFO]: Registering C2S receiver with id architectury:sync_ids
[15:16:53] [modloading-worker-0/INFO]: Loaded config file.
[15:16:53] [modloading-worker-0/INFO]: Saved config file.
[15:16:54] [modloading-worker-0/INFO]: Oculus detected.
[15:16:54] [modloading-worker-0/INFO]: CreateGoggles init
[15:16:54] [modloading-worker-0/INFO]: cgblocks
[15:16:54] [modloading-worker-0/INFO]: cgitems
[15:16:54] [modloading-worker-0/INFO]: Sending ConfigManager...
[15:16:54] [modloading-worker-0/INFO]: Sending ConfigManager took 22.94 ms
[15:16:54] [modloading-worker-0/INFO]: cgblockentities
[15:16:54] [modloading-worker-0/INFO]: ResourceKey[minecraft:trim_pattern / creategoggles:goggle]
[15:16:54] [modloading-worker-0/INFO]: ResourceKey[minecraft:trim_material / creategoggles:goggle_material]
[15:16:54] [modloading-worker-0/INFO]: ResourceKey[minecraft:root / minecraft:trim_pattern]
[15:16:54] [modloading-worker-0/INFO]: CGItemModifiers register false
[15:16:54] [modloading-worker-0/INFO]: Registering S2C receiver with id creategoggles:sync_goggles
[15:16:54] [modloading-worker-0/INFO]: Initialised items.
[15:16:54] [modloading-worker-0/INFO]: CreateGogglesForge init
[15:16:54] [modloading-worker-0/INFO]: Initialised blocks.
[15:16:54] [modloading-worker-0/INFO]: Initialised block entities.
[15:16:54] [modloading-worker-0/INFO]: Deserializing YACLConfig from 'C:\Users\hkbin\Desktop\workdir\client\.minecraft\config\yacl.json5'
[15:16:54] [modloading-worker-0/INFO]: Initialised Applied Botanics integration.
[15:16:54] [modloading-worker-0/INFO]: Packet Fixer has been initialized successfully
[15:16:54] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[15:16:54] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#isTreasureOnly() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[15:16:54] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#isTradeable() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[15:16:54] [modloading-worker-0/INFO]: Constructing common components for puzzleslib:main
[15:16:54] [modloading-worker-0/INFO]: Constructing client components for puzzleslib:main
[15:16:55] [modloading-worker-0/INFO]: Kotlin For Forge Enabled!
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/d346b53d48c83a41b1ff2d997dc43be2
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/d346b53d48c83a41b1ff2d997dc43be2
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/b31253ae71a9335d829ad64862dfa507
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/b31253ae71a9335d829ad64862dfa507
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/64144269062b368ea317cfbd48263325
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/64144269062b368ea317cfbd48263325
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/34ce19bf355335b3bf3d889e48d9f75c
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/34ce19bf355335b3bf3d889e48d9f75c
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/d7bf4829ebdc3db49445530bd1f71a11
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/d7bf4829ebdc3db49445530bd1f71a11
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/955677494362347abfb80af326569f0a
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/955677494362347abfb80af326569f0a
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/ae85bfea0aaa3c58b110986bfee2b70c
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/ae85bfea0aaa3c58b110986bfee2b70c
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/f955d830b11e3ae080e9966a0e4085ec
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/f955d830b11e3ae080e9966a0e4085ec
[15:16:55] [modloading-worker-0/INFO]: Registering C2S receiver with id betterp2p:networking_channel/2bc00ad3b8a531dda933f6050b227dc1
[15:16:55] [modloading-worker-0/INFO]: Registering S2C receiver with id betterp2p:networking_channel/2bc00ad3b8a531dda933f6050b227dc1
[15:16:58] [Render thread/WARN]: Registry minecraft:menu: The object net.minecraft.world.inventory.MenuType@2fd1d025 has been registered twice for the same name ae2:export_card.
[15:16:58] [Render thread/WARN]: Registry minecraft:menu: The object net.minecraft.world.inventory.MenuType@12aa1aee has been registered twice for the same name ae2:insert_card.
[15:16:59] [Render thread/WARN]: Registry minecraft:menu: The object net.minecraft.world.inventory.MenuType@51013497 has been registered twice for the same name ae2:portable_mana_cell.
[15:17:00] [Render thread/INFO]: Registering C2S receiver with id ae2wtlib:cycle_terminal
[15:17:01] [Render thread/INFO]: [structure_gel] Registering data for structure_gel:loot_table_alias
[15:17:01] [Render thread/INFO]: [structure_gel] Registering data for structure_gel:data_handler_type
[15:17:01] [Render thread/INFO]: [structure_gel] Registering data for structure_gel:dynamic_spawner
[15:17:01] [Render thread/INFO]: [structure_gel] Registering data for structure_gel:jigsaw_type
[15:17:01] [Render thread/INFO]: Replacing search trees with 'JEI' provider
[15:17:01] [Render thread/INFO]: Block minecraft:large_fern had its color provider replaced and will not use per-vertex coloring
[15:17:01] [Render thread/INFO]: Block minecraft:fern had its color provider replaced and will not use per-vertex coloring
[15:17:01] [Render thread/INFO]: Block minecraft:grass had its color provider replaced and will not use per-vertex coloring
